,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
272,Mr Brown,209,./data/train/./128.txt,2,208,True,2,100,2,1,True,False,False,100,False,False,False,False
273,Evan Davis,252,./data/train/./128.txt,2,251,True,100,0,100,1,False,False,False,100,False,False,False,False
274,Mr Browns,263,./data/train/./128.txt,2,262,True,100,2,2,1,True,False,False,100,True,False,False,False
275,Peter Mandelson,281,./data/train/./128.txt,2,280,True,100,100,4,1,False,False,False,100,False,False,True,False
276,Mr Brown,390,./data/train/./128.txt,2,389,True,1,2,3,3,True,False,False,100,True,False,True,False
277,Mr Brown,455,./data/train/./128.txt,2,454,True,100,0,2,1,True,False,False,100,False,False,False,False
278,Mr Brown,530,./data/train/./128.txt,2,529,True,5,100,1,1,True,False,False,100,False,False,False,False
279,Mr Brown,550,./data/train/./128.txt,2,549,True,2,100,2,100,True,False,False,100,True,False,False,False
280,Simon Sweetman,588,./data/train/./128.txt,2,587,True,5,100,3,0,False,False,False,100,False,False,False,False
281,Jacques Chirac,57,./data/train/./129.txt,2,56,True,4,100,2,1,False,False,False,1,False,False,True,False
282,Tony Blairs,103,./data/train/./129.txt,2,102,True,100,100,5,100,False,False,False,1,False,False,True,False
283,Laurent Gbagbo,174,./data/train/./129.txt,2,173,True,100,0,2,1,False,False,False,1,False,False,True,False
284,Richard Allsop,95,./data/train/./115.txt,2,94,True,3,0,4,2,False,False,False,100,False,False,False,False
285,Professor Allsop,189,./data/train/./115.txt,2,188,True,5,100,2,2,False,False,False,100,False,False,False,False
286,Andrew Howard,313,./data/train/./115.txt,2,312,True,1,3,5,3,False,False,False,100,False,False,False,False
287,John Thurso,367,./data/train/./115.txt,2,366,True,2,0,100,3,False,False,False,100,False,False,False,False
288,Gwyneth Dunwoody,499,./data/train/./115.txt,2,498,True,100,1,100,0,False,False,False,100,False,True,False,False
289,Ms Dunwoody,530,./data/train/./115.txt,2,529,True,100,100,3,0,True,False,False,100,False,True,False,False
290,Charles Clarke,11,./data/train/./049.txt,2,10,True,100,0,100,0,False,False,False,1,False,False,True,False
291,Charles Kennedy,33,./data/train/./049.txt,2,32,True,5,100,1,0,False,False,False,100,False,False,True,False
292,David Blunketts,40,./data/train/./049.txt,2,39,True,1,1,5,1,False,False,False,100,False,False,False,False
293,Mr Clarke,55,./data/train/./049.txt,2,54,True,3,0,3,1,True,False,False,100,False,False,True,False
294,Mr Blunkett,64,./data/train/./049.txt,2,63,True,5,0,1,1,True,False,False,100,False,False,False,False
295,Mr Clarke,89,./data/train/./049.txt,2,88,True,4,100,2,1,True,False,False,100,False,False,False,False
296,Mr Kennedy,134,./data/train/./049.txt,2,133,True,4,100,3,3,True,False,False,100,False,False,True,False
297,Mr Clarke,168,./data/train/./049.txt,2,167,True,100,0,1,0,True,False,False,100,False,False,False,False
298,Michael Howard,229,./data/train/./049.txt,2,228,True,5,0,4,0,False,False,False,100,False,False,False,False
299,David Davis,278,./data/train/./049.txt,2,277,True,5,100,5,2,False,False,False,100,False,False,False,False
300,Oliver Letwin,280,./data/train/./049.txt,2,279,True,100,100,100,0,False,False,False,100,False,False,True,False
301,Tim Yeo,283,./data/train/./049.txt,2,282,True,100,100,1,0,False,False,False,100,False,False,True,False
302,Guy Mansfield,291,./data/train/./049.txt,2,290,True,100,1,3,1,False,False,False,100,False,False,True,False
303,Mr Blunkett,390,./data/train/./049.txt,2,389,True,4,2,2,100,True,False,False,100,False,False,False,False
304,Tony Blair,7,./data/train/./277.txt,2,6,True,100,0,5,0,False,False,False,100,False,False,False,False
305,Michael Howard,39,./data/train/./277.txt,2,38,True,4,1,3,0,False,False,False,100,True,True,False,False
306,Mr Blair,51,./data/train/./277.txt,2,50,True,100,100,3,3,True,False,False,100,True,False,True,False
307,Mr Howard,86,./data/train/./277.txt,2,85,True,100,0,3,2,True,False,False,100,False,False,False,False
308,Mr Blair,126,./data/train/./277.txt,2,125,True,3,2,2,3,True,False,False,100,False,False,False,False
309,Mr Howard,211,./data/train/./277.txt,2,210,True,4,0,100,3,True,False,False,100,False,False,True,False
310,Charles Kennedy,250,./data/train/./277.txt,2,249,True,100,3,2,1,False,False,False,100,False,False,False,False
311,Alan Milburn,284,./data/train/./277.txt,2,283,True,100,100,3,3,False,False,False,100,False,False,False,False
312,Mr Howard,287,./data/train/./277.txt,2,286,True,100,100,100,0,True,False,False,100,False,False,False,False
313,Robert Kilroy-Silks,20,./data/train/./288.txt,2,19,True,1,100,1,100,False,False,False,100,False,False,False,False
314,Damian Hockney,30,./data/train/./288.txt,2,29,True,3,0,2,100,False,False,False,100,True,False,True,False
315,Mr Kilroy-Silk,35,./data/train/./288.txt,2,34,True,3,0,100,3,True,False,False,100,False,False,False,False
316,Mr Kilroy-Silk,49,./data/train/./288.txt,2,48,True,1,0,5,0,True,False,False,100,True,False,False,False
317,Mr Hockney,65,./data/train/./288.txt,2,64,True,1,0,1,3,True,False,False,100,False,False,False,False
318,Mr Kilroy-Silks,94,./data/train/./288.txt,2,93,True,100,100,4,2,True,False,False,100,True,False,True,False
319,John Houston,123,./data/train/./288.txt,2,122,True,2,1,2,1,False,False,False,100,False,False,False,False
320,Mr Hockney,147,./data/train/./288.txt,2,146,True,100,0,1,0,True,False,False,100,True,False,False,False
321,Mr Hockney,157,./data/train/./288.txt,2,156,True,100,100,1,1,True,False,False,100,False,False,False,False
322,Mr Hockney,171,./data/train/./288.txt,2,170,True,2,1,3,2,True,False,False,100,False,False,False,False
323,Robert Kilroy-Silk,180,./data/train/./288.txt,2,179,True,100,0,1,0,False,False,False,100,False,False,False,False
324,Mr Houston,205,./data/train/./288.txt,2,204,True,100,1,1,2,True,False,False,100,False,True,True,False
325,Mr Houston,218,./data/train/./288.txt,2,217,True,5,0,2,0,True,False,False,100,False,False,False,False
326,Mark Croucher,305,./data/train/./288.txt,2,304,True,4,0,4,1,False,False,False,100,False,False,False,False
327,Mr Houstons,314,./data/train/./288.txt,2,313,True,2,2,1,2,True,False,False,100,False,False,False,False
328,Michael Howard,6,./data/train/./275.txt,2,5,True,100,0,100,0,False,False,False,100,False,False,False,False
329,Mr Howard,104,./data/train/./275.txt,2,103,True,100,100,1,0,True,False,False,100,False,False,False,False
330,Oliver Letwin,109,./data/train/./275.txt,2,108,True,100,0,3,0,False,False,False,100,False,False,False,False
331,Edward Leigh,137,./data/train/./275.txt,2,136,True,4,0,4,1,False,False,False,100,False,False,False,False
332,Mr Howard,173,./data/train/./275.txt,2,172,True,100,2,100,2,True,False,False,100,False,False,False,False
333,Mr Howard,231,./data/train/./275.txt,2,230,True,4,0,2,3,True,False,False,100,False,False,False,False
334,Charles Kennedy,343,./data/train/./275.txt,2,342,True,100,3,2,1,False,False,False,100,False,False,False,False
335,Vince Cable,367,./data/train/./275.txt,2,366,True,100,100,100,2,False,False,False,100,False,False,False,False
336,Alan Milburn,391,./data/train/./275.txt,2,390,True,100,100,3,3,False,False,False,100,False,False,False,False
337,Mr Howard,394,./data/train/./275.txt,2,393,True,100,100,100,0,True,False,False,100,False,False,False,False
338,David James,414,./data/train/./275.txt,2,413,True,2,100,1,0,False,False,False,100,False,False,False,False
339,Alan Milburn,26,./data/train/./261.txt,2,25,True,2,3,2,0,False,False,False,100,False,False,False,False
340,Gordon Brown,29,./data/train/./261.txt,2,28,True,5,0,1,0,False,False,False,100,False,False,False,False
341,John Prescott,57,./data/train/./261.txt,2,56,True,100,0,2,0,False,False,False,100,False,False,False,False
342,John Prescott,298,./data/train/./261.txt,2,297,True,3,1,1,1,False,False,False,100,False,False,False,False
343,Mr Brown,317,./data/train/./261.txt,2,316,True,100,2,1,0,True,False,False,100,False,False,False,False
344,Mr Milburn,333,./data/train/./261.txt,2,332,True,100,100,1,100,True,False,False,100,False,False,False,False
345,Mr Milburn,347,./data/train/./261.txt,2,346,True,1,1,1,0,True,False,False,100,False,True,False,False
346,Mr Brown,381,./data/train/./261.txt,2,380,True,3,100,3,1,True,False,False,100,False,False,False,False
347,Mr Prescott,404,./data/train/./261.txt,2,403,True,1,0,1,0,True,False,False,100,False,False,False,False
348,Mr Brown,452,./data/train/./261.txt,2,451,True,4,0,3,0,True,False,False,100,False,False,False,False
349,Mr Milburn,469,./data/train/./261.txt,2,468,True,100,100,1,3,True,False,False,100,True,False,True,False
350,Mr Milburn,506,./data/train/./261.txt,2,505,True,4,0,4,1,True,False,False,100,False,False,False,False
351,Mr Browns,535,./data/train/./261.txt,2,534,True,100,0,1,1,True,False,False,100,True,False,False,False
352,Tony Blair,7,./data/train/./249.txt,2,6,True,2,0,100,0,False,False,False,100,False,False,True,False
353,Michael Howard,58,./data/train/./249.txt,2,57,True,100,0,100,100,False,False,False,100,False,False,False,False
354,Mr Blair,61,./data/train/./249.txt,2,60,True,1,0,100,1,True,False,False,100,False,False,False,False
355,Mr Blair,102,./data/train/./249.txt,2,101,True,100,100,1,2,True,False,False,100,True,False,False,False
356,William Hague,104,./data/train/./249.txt,2,103,True,100,100,3,0,False,False,False,100,True,False,True,False
357,Charles Kennedy,107,./data/train/./249.txt,2,106,True,100,100,1,3,False,False,False,100,False,False,False,False
358,Mr Blair,115,./data/train/./249.txt,2,114,True,100,3,1,0,True,False,False,100,True,False,False,False
359,John Major,118,./data/train/./249.txt,2,117,True,100,0,1,0,False,False,False,100,False,False,False,False
360,Matthew Taylor,461,./data/train/./088.txt,2,460,True,100,0,100,0,False,False,False,100,False,False,False,False
361,Mr Taylor,524,./data/train/./088.txt,2,523,True,3,2,2,1,True,False,False,100,False,False,False,False
362,Gordon Brown,8,./data/train/./077.txt,2,7,True,100,0,3,0,False,False,False,1,False,False,True,False
363,Mr Browns,92,./data/train/./077.txt,2,91,True,1,3,1,100,True,False,False,100,False,False,False,False
364,Mr Brown,178,./data/train/./077.txt,2,177,True,100,0,3,1,True,False,False,100,True,False,True,False
365,Aidan OCarroll,241,./data/train/./077.txt,2,240,True,1,2,4,3,False,False,False,100,False,False,True,False
366,Karen Whitefield,63,./data/train/./063.txt,2,62,True,5,1,3,1,False,False,False,100,False,False,True,False
367,Ms Whitefield,105,./data/train/./063.txt,2,104,True,100,2,4,2,True,False,False,100,False,False,True,False
368,John Hannett,159,./data/train/./063.txt,2,158,True,100,100,5,3,False,False,False,100,False,False,False,False
369,Margaret Hodge,52,./data/train/./103.txt,2,51,True,100,0,2,3,False,False,False,100,False,False,True,False
370,Ms Hodge,108,./data/train/./103.txt,2,107,True,3,3,4,100,True,False,False,100,False,False,False,False
371,Robert Tapsfield,216,./data/train/./103.txt,2,215,True,100,100,100,1,False,False,False,100,False,False,False,False
372,Tony Hunter,316,./data/train/./103.txt,2,315,True,100,100,3,0,False,False,False,100,False,False,False,False
373,Michael Howard,7,./data/train/./300.txt,2,6,True,4,0,3,0,False,False,False,100,False,False,False,False
374,David Davis,118,./data/train/./300.txt,2,117,True,5,100,5,2,False,False,False,100,False,False,False,False
375,Oliver Letwin,120,./data/train/./300.txt,2,119,True,100,100,100,0,False,False,False,100,False,False,True,False
376,Tim Yeo,123,./data/train/./300.txt,2,122,True,100,100,1,100,False,False,False,100,False,False,True,False
377,Mr Howard,126,./data/train/./300.txt,2,125,True,100,100,4,3,True,False,False,100,False,False,True,False
378,Mr Yeo,129,./data/train/./300.txt,2,128,True,100,1,100,0,True,False,False,100,False,False,False,False
379,Mr Davis,149,./data/train/./300.txt,2,148,True,5,0,5,2,True,False,False,100,False,False,False,False
380,Mr Howard,168,./data/train/./300.txt,2,167,True,3,0,4,1,True,False,False,100,False,False,False,False
381,Mr Howard,287,./data/train/./300.txt,2,286,True,3,0,5,0,True,False,False,100,False,False,True,False
382,Mark Oaten,392,./data/train/./300.txt,2,391,True,100,0,100,0,False,False,False,100,False,False,False,False
383,Michael Howard,414,./data/train/./300.txt,2,413,True,5,100,1,3,False,False,False,100,False,False,False,False
384,Douglas Hogg,489,./data/train/./300.txt,2,488,True,4,0,4,1,False,False,False,100,False,False,False,False
385,Alan Johnson,25,./data/train/./116.txt,2,24,True,4,0,3,0,False,False,False,1,False,False,True,False
386,Mr Johnson,174,./data/train/./116.txt,2,173,True,2,0,2,100,True,False,False,100,False,False,False,False
387,Theresa May,413,./data/train/./116.txt,2,412,True,100,100,2,3,False,False,False,100,False,False,True,False
388,Doug Smith,449,./data/train/./116.txt,2,448,True,100,0,5,100,False,False,False,100,False,False,False,False
389,Tony Blair,9,./data/train/./102.txt,2,8,True,100,0,100,1,False,False,False,1,False,False,True,False
390,David Blunkett,23,./data/train/./102.txt,2,22,True,100,100,3,0,False,False,False,100,False,False,True,False
391,Mr Blunketts,45,./data/train/./102.txt,2,44,True,100,100,1,100,True,False,False,100,True,False,False,False
392,Mr Blunkett,58,./data/train/./102.txt,2,57,True,100,0,3,0,True,False,False,100,True,False,False,False
393,Mr Blunkett,82,./data/train/./102.txt,2,81,True,4,1,3,0,True,False,False,100,False,False,False,False
394,Sir Alan,92,./data/train/./102.txt,2,91,True,4,0,4,1,True,False,False,100,False,False,True,False
395,Kimberly Quinns,106,./data/train/./102.txt,2,105,True,2,1,1,1,False,False,False,100,True,False,False,False
396,Mr Blunketts,129,./data/train/./102.txt,2,128,True,2,1,3,1,True,False,False,100,False,False,False,False
397,Sir Alans,163,./data/train/./102.txt,2,162,True,100,3,4,100,True,False,False,100,False,False,False,False
398,Mr Blair,166,./data/train/./102.txt,2,165,True,100,0,100,3,True,False,False,100,False,False,False,False
399,Mr Blunkett,198,./data/train/./102.txt,2,197,True,2,0,1,2,True,False,False,100,False,False,False,False
400,Michael Howard,263,./data/train/./102.txt,2,262,True,100,2,3,0,False,False,False,100,False,False,False,False
401,Mr Blunketts,273,./data/train/./102.txt,2,272,True,1,100,5,100,True,False,False,100,True,False,False,False
402,Mr Howard,339,./data/train/./102.txt,2,338,True,4,2,4,2,True,False,False,100,False,False,True,False
403,Mark Oaten,383,./data/train/./102.txt,2,382,True,100,1,100,2,False,False,False,100,False,False,False,False
404,Mr Blunkett,423,./data/train/./102.txt,2,422,True,100,0,2,1,True,False,False,100,False,False,False,False
405,Sir Alans,437,./data/train/./102.txt,2,436,True,4,100,1,2,True,False,False,100,True,False,False,False
406,Dr Tamimi,141,./data/train/./062.txt,2,140,True,3,0,2,1,True,False,False,100,False,False,False,False
407,Sher Khan,267,./data/train/./062.txt,2,266,True,100,0,5,1,False,False,False,100,False,False,False,False
408,Mr Khan,304,./data/train/./062.txt,2,303,True,3,100,2,100,True,False,False,100,False,False,False,False
409,John Curtice,309,./data/train/./062.txt,2,308,True,100,100,100,0,False,False,False,1,False,False,True,False
410,George Galloway,390,./data/train/./062.txt,2,389,True,100,100,100,0,False,False,False,1,False,True,True,False
411,Oona King,403,./data/train/./062.txt,2,402,True,5,1,3,0,False,False,False,1,False,True,True,False
412,Lorna Fitzsimons,450,./data/train/./062.txt,2,449,True,100,3,2,100,False,False,False,100,False,False,True,False
413,Dr Tamimi,498,./data/train/./062.txt,2,497,True,100,0,3,3,True,False,False,100,False,False,True,False
414,Dr Tamimi,566,./data/train/./062.txt,2,565,True,100,100,2,100,True,False,False,100,True,False,False,False
415,Paul Adams,204,./data/train/./076.txt,2,203,True,5,0,4,1,False,False,False,100,False,False,False,False
416,Lord Bach,254,./data/train/./076.txt,2,253,True,2,100,2,1,True,False,False,100,False,False,True,False
417,David McLetchie,6,./data/train/./089.txt,2,5,True,100,0,100,0,False,False,False,100,False,False,False,False
418,Mr McLetchie,62,./data/train/./089.txt,2,61,True,100,0,3,0,True,False,False,100,True,False,False,False
419,Mr McLetchie,94,./data/train/./089.txt,2,93,True,100,100,2,2,True,False,False,100,False,False,False,False
420,Mr McLetchie,135,./data/train/./089.txt,2,134,True,100,0,2,0,True,False,False,100,True,False,False,False
421,Mr McLetchie,188,./data/train/./089.txt,2,187,True,5,2,2,2,True,False,False,100,False,False,False,False
