All-Words,end,filename,n-gram,start,classtype,PRE_DIST_VERB,POST_DIST_VERB,PRE_DIST_STOPWORD,POST_DIST_STOPWORD,PrecedingTitle,Apostrophe,PRE_DIST_FROM_THE,PRE_DIST_FROM_POSITION,NEGATIVE_FEATURE,POSITIVE_FEATURE,Surrounding_Caps,POST_IS_PREPOSITION
Commons,11,./data/test/./066.txt,1,11,False,100,100,1,1,False,False,False,100,False,False,False,False
Hunting,18,./data/test/./066.txt,1,18,False,100,1,1,1,False,False,False,100,True,False,True,False
Bill,19,./data/test/./066.txt,1,19,False,100,0,2,0,False,False,False,100,True,False,True,False
September,31,./data/test/./066.txt,1,31,False,3,100,1,0,False,False,False,100,True,False,False,False
Otis,48,./data/test/./066.txt,1,48,False,2,100,5,1,False,False,False,100,False,False,True,False
Ferry,49,./data/test/./066.txt,1,49,False,3,100,100,0,False,False,False,100,False,False,True,False
Bryan,56,./data/test/./066.txt,1,56,False,2,100,3,1,False,False,False,100,False,False,True,False
Ferry,57,./data/test/./066.txt,1,57,False,3,100,4,0,False,False,False,100,False,False,False,False
Luke,59,./data/test/./066.txt,1,59,False,5,100,1,2,False,False,False,100,False,False,True,False
Tomlinson,60,./data/test/./066.txt,1,60,False,100,100,2,1,False,False,False,100,False,False,True,False
William,67,./data/test/./066.txt,1,67,True,100,3,2,0,False,False,False,100,True,False,False,False
Harry,69,./data/test/./066.txt,1,69,True,100,1,1,1,False,False,False,100,False,False,True,False
Section,74,./data/test/./066.txt,1,74,False,2,100,1,1,False,False,False,100,False,False,False,False
Public,78,./data/test/./066.txt,1,78,False,100,0,1,100,False,False,False,100,False,False,True,False
Order,79,./data/test/./066.txt,1,79,False,100,100,2,100,False,False,False,100,False,False,True,False
Act,80,./data/test/./066.txt,1,80,False,1,100,3,3,False,False,False,100,False,False,True,False
Five,83,./data/test/./066.txt,1,83,False,4,100,100,0,False,False,False,100,False,False,False,False
Charing,94,./data/test/./066.txt,1,94,False,100,0,5,3,False,False,False,100,False,False,True,False
Cross,95,./data/test/./066.txt,1,95,False,100,100,100,2,False,False,False,100,False,False,True,False
Police,96,./data/test/./066.txt,1,96,False,1,100,100,1,False,False,False,100,False,False,True,False
Station,97,./data/test/./066.txt,1,97,False,2,100,100,0,False,False,False,100,False,False,True,False
Monday,99,./data/test/./066.txt,1,99,False,4,100,1,1,False,False,False,100,True,False,False,False
Matthew,112,./data/test/./066.txt,1,112,False,5,1,3,2,False,False,False,100,False,False,True,False
Knight,113,./data/test/./066.txt,1,113,False,100,0,4,1,False,False,False,100,False,False,False,False
House,140,./data/test/./066.txt,1,140,False,100,100,1,0,False,False,False,100,True,False,False,False
Commons,142,./data/test/./066.txt,1,142,False,100,2,1,1,False,False,False,100,True,False,False,False
Parliament,153,./data/test/./066.txt,1,153,False,100,1,3,1,False,False,False,100,False,False,False,False
House,159,./data/test/./066.txt,1,159,False,3,100,1,0,False,False,False,100,False,False,False,False
Commons,161,./data/test/./066.txt,1,161,False,5,100,1,1,False,False,False,100,False,False,False,False
Public,190,./data/test/./066.txt,1,190,False,100,0,1,100,False,False,False,100,True,False,True,False
Order,191,./data/test/./066.txt,1,191,False,100,0,2,3,False,False,False,100,True,False,True,False
Act,192,./data/test/./066.txt,1,192,False,1,100,3,2,False,False,False,100,True,False,True,False
Bow,204,./data/test/./066.txt,1,204,False,3,100,1,3,False,False,False,100,True,False,True,False
Street,205,./data/test/./066.txt,1,205,False,4,100,2,2,False,False,False,100,True,False,True,False
Magistrates,206,./data/test/./066.txt,1,206,False,5,100,3,1,False,False,False,100,True,False,True,False
Court,207,./data/test/./066.txt,1,207,False,100,100,4,0,False,False,False,100,True,False,True,False
December,210,./data/test/./066.txt,1,210,False,100,100,2,0,False,False,False,100,True,False,False,False
Otis,215,./data/test/./066.txt,1,215,False,100,100,4,1,False,False,False,100,True,False,True,False
Ferry,216,./data/test/./066.txt,1,216,False,100,100,5,0,False,False,False,100,True,False,False,False
Eton,219,./data/test/./066.txt,1,219,False,100,100,2,1,False,False,False,100,True,False,False,False
South,226,./data/test/./066.txt,1,226,False,100,100,1,100,False,False,False,100,False,False,True,False
Shropshire,227,./data/test/./066.txt,1,227,False,100,3,2,3,False,False,False,100,False,False,True,False
Hunt,228,./data/test/./066.txt,1,228,False,100,2,3,2,False,False,False,100,False,False,True,False
One,262,./data/test/./066.txt,1,262,False,100,100,5,0,False,False,False,100,False,False,False,False
David,266,./data/test/./066.txt,1,266,False,100,100,2,2,False,False,False,100,False,False,True,False
Redvers,267,./data/test/./066.txt,1,267,False,100,100,3,1,False,False,False,100,False,False,False,False
Hartpury,270,./data/test/./066.txt,1,270,False,100,1,1,2,False,False,False,100,False,False,True,False
Gloucestershire,271,./data/test/./066.txt,1,271,False,100,0,2,1,False,False,False,100,False,False,True,False
John,290,./data/test/./066.txt,1,290,False,100,100,1,2,False,False,False,100,False,False,True,False
Holliday,291,./data/test/./066.txt,1,291,False,100,100,2,1,False,False,False,100,False,False,False,False
Ledbury,296,./data/test/./066.txt,1,296,False,100,100,1,100,False,False,False,100,True,False,True,False
Herefordshire,297,./data/test/./066.txt,1,297,False,100,100,2,3,False,False,False,100,True,True,True,False
Robert,298,./data/test/./066.txt,1,298,False,100,100,3,2,False,False,False,100,True,True,True,False
Thame,299,./data/test/./066.txt,1,299,False,100,100,4,1,False,False,False,100,False,True,False,False
Princes,305,./data/test/./066.txt,1,305,False,100,100,1,1,False,False,False,100,False,False,True,False
Charles,306,./data/test/./066.txt,1,306,False,100,100,2,0,False,False,False,100,False,False,False,False
Team,308,./data/test/./066.txt,1,308,False,100,100,1,100,False,False,False,100,True,False,True,False
Highgrove,309,./data/test/./066.txt,1,309,False,100,100,2,100,False,False,False,100,True,False,True,False
Andrew,311,./data/test/./066.txt,1,311,False,100,100,4,2,False,False,False,100,True,False,True,False
Elliot,312,./data/test/./066.txt,1,312,False,100,100,5,1,False,False,False,100,True,False,False,False
Bromesberrow,315,./data/test/./066.txt,1,315,False,100,100,1,100,False,False,False,100,False,False,False,False
Ledbury,317,./data/test/./066.txt,1,317,False,100,100,3,100,False,False,False,100,False,False,False,False
Richard,320,./data/test/./066.txt,1,320,False,100,100,100,2,False,False,False,100,False,False,True,False
Wakeham,321,./data/test/./066.txt,1,321,False,100,100,100,1,False,False,False,100,False,False,False,False
York,324,./data/test/./066.txt,1,324,False,100,100,1,0,False,False,False,100,False,False,False,False
Nick,329,./data/test/./066.txt,1,329,False,100,100,4,2,False,False,False,100,False,False,True,False
Wood,330,./data/test/./066.txt,1,330,False,100,100,5,1,False,False,False,100,False,False,False,False
September,334,./data/test/./066.txt,1,334,False,100,1,2,2,False,False,False,100,False,False,False,False
Parliament,347,./data/test/./066.txt,1,347,False,100,100,1,2,False,False,False,100,True,False,True,False
Square,348,./data/test/./066.txt,1,348,False,100,100,2,1,False,False,False,100,True,False,True,False
Four,349,./data/test/./066.txt,1,349,False,100,3,3,0,False,False,False,100,True,False,True,False
MPs,375,./data/test/./066.txt,1,375,False,1,2,2,0,False,False,False,100,False,False,False,False
Three,391,./data/test/./066.txt,1,391,False,5,1,2,1,False,False,False,100,False,False,False,False
Speaker,409,./data/test/./066.txt,1,409,False,100,3,5,100,False,False,False,100,True,False,False,False
Michael,410,./data/test/./066.txt,1,410,False,100,2,3,3,False,False,False,100,True,False,True,False
Martin,411,./data/test/./066.txt,1,411,False,100,1,4,2,False,False,False,100,True,False,False,False
House,426,./data/test/./066.txt,1,426,False,5,3,1,0,False,False,False,100,False,False,False,False
Commons,428,./data/test/./066.txt,1,428,False,4,1,1,0,False,False,False,100,False,False,False,False
November,445,./data/test/./066.txt,1,445,False,100,100,5,0,False,False,False,100,True,False,True,False
Parliament,450,./data/test/./066.txt,1,450,False,100,0,4,2,False,False,False,100,False,False,True,False
Act,451,./data/test/./066.txt,1,451,False,100,0,5,1,False,False,False,100,False,False,True,False
England,461,./data/test/./066.txt,1,461,False,100,100,1,0,False,False,False,100,True,False,False,False
Wales,463,./data/test/./066.txt,1,463,False,100,100,1,100,False,False,False,100,True,False,True,False
However,464,./data/test/./066.txt,1,464,False,100,100,2,100,False,False,False,100,True,False,True,False
Last,485,./data/test/./066.txt,1,485,False,2,100,2,1,False,False,False,100,False,False,False,False
Countryside,488,./data/test/./066.txt,1,488,False,3,1,1,2,False,False,False,100,False,False,True,False
Alliance,489,./data/test/./066.txt,1,489,False,4,0,2,1,False,False,False,100,False,False,True,False
February,515,./data/test/./066.txt,1,515,False,3,0,2,3,False,False,False,100,False,False,False,False
Howard,0,./data/test/./106.txt,1,0,True,100,1,100,2,False,False,False,100,False,False,False,False
Michael,5,./data/test/./106.txt,1,5,False,3,1,2,1,False,False,False,100,False,False,True,False
Howard,6,./data/test/./106.txt,1,6,False,4,0,3,0,False,False,False,100,False,False,False,False
Britains,15,./data/test/./106.txt,1,15,False,2,100,1,3,False,False,False,100,True,False,False,False
Tony,20,./data/test/./106.txt,1,20,False,100,100,1,1,False,False,False,100,False,False,True,False
Blair,21,./data/test/./106.txt,1,21,False,100,3,2,0,False,False,False,100,False,False,True,False
Tory,23,./data/test/./106.txt,1,23,False,100,1,1,100,False,False,False,100,False,False,True,False
English,26,./data/test/./106.txt,1,26,False,1,2,4,2,False,False,False,100,False,False,False,False
Labour,43,./data/test/./106.txt,1,43,False,100,0,3,2,False,False,False,100,True,False,False,False
Howard,49,./data/test/./106.txt,1,49,False,5,0,3,0,False,False,False,100,True,False,False,False
Kent,56,./data/test/./106.txt,1,56,False,3,100,1,0,False,False,False,100,True,False,False,False
Tory,76,./data/test/./106.txt,1,76,False,3,100,3,1,False,False,False,100,False,False,False,False
Howard,84,./data/test/./106.txt,1,84,False,100,0,3,2,False,False,False,100,True,False,False,False
Britain,86,./data/test/./106.txt,1,86,False,1,0,5,0,False,False,False,100,True,False,False,False
Auschwitz,103,./data/test/./106.txt,1,103,False,100,100,4,1,False,False,False,100,False,False,False,False
Fair,153,./data/test/./106.txt,1,153,False,4,100,2,100,False,False,False,100,True,False,False,False
People,156,./data/test/./106.txt,1,156,False,100,100,5,1,False,False,False,100,False,False,False,False
Britains,194,./data/test/./106.txt,1,194,False,100,100,1,2,False,False,False,100,False,False,False,False
Earlier,196,./data/test/./106.txt,1,196,False,100,100,3,0,False,False,False,100,False,False,False,False
Howard,200,./data/test/./106.txt,1,200,False,100,0,3,1,False,False,False,100,False,False,False,False
Hannah,283,./data/test/./106.txt,1,283,True,1,100,4,1,False,False,False,100,True,False,True,False
Ward,284,./data/test/./106.txt,1,284,False,2,100,5,0,False,False,False,100,True,False,False,False
Refugee,287,./data/test/./106.txt,1,287,False,5,100,1,100,False,False,False,100,False,False,True,False
Council,288,./data/test/./106.txt,1,288,False,100,100,2,3,False,False,False,100,False,False,True,False
Michael,304,./data/test/./106.txt,1,304,False,3,3,3,100,False,False,False,100,False,False,True,False
Howards,305,./data/test/./106.txt,1,305,False,4,2,4,3,False,False,False,100,False,False,False,False
Tony,380,./data/test/./106.txt,1,380,False,3,1,2,100,False,False,False,100,False,False,True,False
Blair,381,./data/test/./106.txt,1,381,False,4,0,3,100,False,False,False,100,False,False,False,False
Labour,383,./data/test/./106.txt,1,383,False,1,0,5,2,False,False,False,100,False,False,False,False
Tory,401,./data/test/./106.txt,1,401,False,100,100,1,3,False,False,False,100,False,False,False,False
Blair,423,./data/test/./106.txt,1,423,False,2,100,5,100,False,False,False,100,False,False,True,False
Liberal,424,./data/test/./106.txt,1,424,False,3,100,100,100,False,False,False,100,False,False,True,False
Democrat,425,./data/test/./106.txt,1,425,False,4,3,100,100,False,False,False,100,False,False,True,False
Matthew,427,./data/test/./106.txt,1,427,False,100,1,100,2,False,False,False,100,False,False,True,False
Taylor,428,./data/test/./106.txt,1,428,False,100,0,100,1,False,False,False,100,False,False,False,False
Conservatives,459,./data/test/./106.txt,1,459,False,100,0,1,1,False,False,False,100,False,False,True,False
Monday,480,./data/test/./106.txt,1,480,False,100,100,3,100,False,False,False,100,False,False,True,False
Howard,482,./data/test/./106.txt,1,482,False,100,100,5,2,False,False,False,100,False,False,False,False
Brown,0,./data/test/./107.txt,1,0,True,100,100,100,100,False,False,False,100,False,False,False,False
Gordon,5,./data/test/./107.txt,1,5,False,100,1,100,1,False,False,False,100,False,False,True,False
Brown,6,./data/test/./107.txt,1,6,False,100,0,100,0,False,False,False,100,False,False,False,False
New,18,./data/test/./107.txt,1,18,False,5,100,1,100,False,False,False,100,False,False,True,False
Labours,19,./data/test/./107.txt,1,19,False,100,100,2,100,False,False,False,100,False,False,True,False
Britain,30,./data/test/./107.txt,1,30,False,5,0,1,0,False,False,False,100,True,False,False,False
NHSs,44,./data/test/./107.txt,1,44,False,3,3,1,1,False,False,False,100,True,False,False,False
Alan,64,./data/test/./107.txt,1,64,False,3,100,1,2,False,False,False,100,False,False,True,False
Milburn,65,./data/test/./107.txt,1,65,False,4,100,2,1,False,False,False,100,False,False,False,False
Tony,71,./data/test/./107.txt,1,71,False,100,100,1,1,False,False,False,100,True,False,True,False
Blair,72,./data/test/./107.txt,1,72,False,100,100,2,0,False,False,False,100,True,False,True,False
Brown,77,./data/test/./107.txt,1,77,False,100,0,4,0,False,False,False,100,False,False,False,False
Labours,84,./data/test/./107.txt,1,84,False,5,100,1,1,False,False,False,100,True,False,False,False
Writing,93,./data/test/./107.txt,1,93,False,100,100,2,0,False,False,False,100,False,False,False,False
Guardian,96,./data/test/./107.txt,1,96,False,100,100,5,100,False,False,False,100,True,False,False,False
Brown,99,./data/test/./107.txt,1,99,False,100,100,4,1,False,False,False,100,True,False,False,False
New,106,./data/test/./107.txt,1,106,False,100,1,2,1,False,False,False,100,False,False,True,False
Labour,107,./data/test/./107.txt,1,107,False,100,0,3,0,False,False,False,100,False,False,True,False
Labours,124,./data/test/./107.txt,1,124,False,2,1,3,1,False,False,False,100,False,False,False,False
BBC,151,./data/test/./107.txt,1,151,False,100,100,3,100,False,False,False,100,False,False,False,False
Andrew,154,./data/test/./107.txt,1,154,False,100,1,100,2,False,False,False,100,False,False,True,False
Marr,155,./data/test/./107.txt,1,155,False,100,0,100,1,False,False,False,100,False,False,False,False
Browns,159,./data/test/./107.txt,1,159,False,3,1,2,1,False,False,False,100,False,False,False,False
Blair,167,./data/test/./107.txt,1,167,False,2,1,2,0,False,False,False,100,False,False,False,False
Marrs,192,./data/test/./107.txt,1,192,False,2,100,2,1,False,False,False,100,False,False,False,False
Browns,201,./data/test/./107.txt,1,201,False,4,100,2,1,False,False,False,100,False,False,False,False
BBC,212,./data/test/./107.txt,1,212,False,100,100,1,100,False,False,False,100,True,False,True,False
Radio,213,./data/test/./107.txt,1,213,False,100,100,2,100,False,False,False,100,True,False,True,False
Today,215,./data/test/./107.txt,1,215,False,100,3,4,100,False,False,False,100,True,False,False,False
Blair,218,./data/test/./107.txt,1,218,False,100,0,100,1,False,False,False,100,False,False,False,False
Blair,242,./data/test/./107.txt,1,242,False,3,0,3,1,False,False,False,100,False,False,False,False
New,246,./data/test/./107.txt,1,246,False,3,3,1,1,False,False,False,100,False,False,True,False
Labour,247,./data/test/./107.txt,1,247,False,4,2,2,0,False,False,False,100,False,False,True,False
